rpt_rec_num,provider_number,year,util_cd,fy_bgn_dt,fy_end_dt,beds,mcare_discharges,medicaid_discharges,tot_charges,tot_discharges,tot_discounts,tot_mcare_payment,ip_charges,icu_charges,ancillary_charges,hrrp_payment,vbp_payment,discount_factor,price,net_penalty,any_penalty
549836,010022,2013,F,04/01/2012,2013-03-31,30.0,3830.0,383.0,66299134.0,16425.0,50712459.0,2137207.0,11213815.0,209168.0,,-4152.0,180.0,0.23509620804398446,43.5325913339339,-3972.0,1
539996,010022,2014,F,04/01/2013,2014-03-31,30.0,4355.0,788.0,68297400.0,16425.0,52737665.0,2587364.0,11258387.0,251868.0,,163116.0,-6519.0,0.22782324070901672,2.8947469334849547,156597.0,0
560368,010022,2015,F,04/01/2014,2015-03-31,30.0,4851.0,878.0,73402711.0,16425.0,57011724.0,2489405.0,10974687.0,179624.0,,116098.0,-11783.0,0.22330220201267503,0.11899155298108242,104315.0,0
581814,010022,2016,F,04/01/2015,2016-03-31,30.0,4779.0,747.0,80727293.0,16470.0,69043769.0,1880042.0,11755802.0,301345.0,12057147.0,68626.0,-67427.0,0.14472830149278015,137.71095820011456,1199.0,0
645388,010022,2017,F,04/01/2016,2017-03-31,30.0,4349.0,677.0,80676679.0,16425.0,68954353.0,2009330.0,12106875.0,264574.0,12371449.0,2618.0,-325.0,0.14530005629012077,131.3195157486516,2293.0,0
712688,010022,2018,F,04/01/2018,2018-05-31,30.0,411.0,94.0,14612540.0,1395.0,12330767.0,,2047036.0,,2047036.0,,-9760.0,0.156151702578744,,-9760.0,1
682841,010022,2019,F,06/01/2018,2019-06-30,30.0,4311.0,910.0,83753824.0,17775.0,72976998.0,1435211.0,20002544.0,618513.0,20621057.0,53915.0,-24363.0,0.12867264424845848,287.5461128027606,29552.0,0
258117,010023,2010,F,07/01/2009,2010-06-30,270.0,23433.0,28058.0,966310921.0,132495.0,738540436.0,59235571.0,,,,,,0.2357113844520029,-543.1366653829932,0.0,0
526526,010023,2011,F,07/01/2010,2011-06-30,30.0,80013.0,25705.0,964141588.0,132495.0,737413958.0,56677183.0,221287666.0,2579636.0,,-671431.0,49546.0,0.2351600976681446,-76.83637050752586,-621885.0,1
10816,010023,2012,F,07/01/2011,2012-06-30,30.0,81733.0,25883.0,1024744514.0,132858.0,773695702.0,57483252.0,249555142.0,2193500.0,,339491.0,37044.0,0.24498673432273677,81.99170022031818,376535.0,0
538426,010023,2013,F,07/01/2012,2013-06-30,30.0,83797.0,27050.0,1211864196.0,132495.0,868821040.0,56695226.0,328956667.0,2530707.0,,309711.0,1041014.0,0.283070625514214,762.6414289754038,1350725.0,0
544162,010023,2014,F,07/01/2013,2014-06-30,30.0,77158.0,25260.0,1240877596.0,132495.0,896927081.0,49904921.0,322050467.0,1022684.0,,582655.0,189938.0,0.2771832742477849,716.4384194251409,772593.0,0
568339,010023,2015,F,07/01/2014,2015-06-30,30.0,81655.0,26830.0,1319852783.0,122616.0,954570046.0,49174328.0,332517789.0,,,493801.0,57535.0,0.2767602127335136,1046.1992144068158,551336.0,0
589711,010023,2016,F,07/01/2015,2016-06-30,30.0,86443.0,26360.0,1365044395.0,120414.0,979805375.0,55337855.0,355892986.0,5200531.0,361093517.0,-613440.0,1361413.0,0.28221720949962215,4370.661872546841,747973.0,0
641139,010023,2017,F,07/01/2016,2017-06-30,30.0,87146.0,26772.0,1456252520.0,120085.0,1048382022.0,52232617.0,381148287.0,4614210.0,385762497.0,430694.0,-287612.0,0.28008226073318654,4974.584763704975,143082.0,0
639418,010023,2018,F,07/01/2017,2018-06-30,30.0,85151.0,25052.0,1503856400.0,120085.0,1071714058.0,47886715.0,396455961.0,4024106.0,408624677.0,178157.0,-61026.0,0.2873561212360436,5284.664965635829,117131.0,0
695288,010023,2019,F,07/01/2018,2019-06-30,30.0,84119.0,19710.0,1515366953.0,116518.0,1066500308.0,47880508.0,412039846.0,5138160.0,424895515.0,903781.0,157001.0,0.29620986792101434,6220.870348936494,1060782.0,0
301947,010024,2010,F,07/01/2010,2010-12-31,225.0,12576.0,4928.0,293312235.0,46920.0,208122195.0,20694540.0,,,,,,0.29044148124267644,-602.5663871418589,0.0,0
5559,010024,2011,F,01/01/2011,2011-12-31,30.0,66466.0,11227.0,643079092.0,93075.0,471416194.0,42035353.0,140352983.0,,,136022.0,-23360.0,0.266939012845406,-171.73385952391857,112662.0,0
521607,010024,2012,F,01/01/2012,2012-12-31,30.0,63984.0,10905.0,642192108.0,93330.0,474963552.0,39285558.0,139800227.0,28940.0,,262544.0,32345.0,0.26040269557470175,-97.92360094169105,294889.0,0
536141,010024,2013,F,01/01/2013,2013-12-31,30.0,62908.0,15404.0,726715992.0,93075.0,546737050.0,38958186.0,141627473.0,23419.0,141650892.0,2139193.0,107527.0,0.247660632188207,1034.3923136369829,2246720.0,0
557965,010024,2014,F,01/01/2014,2014-12-31,30.0,63304.0,10217.0,754857204.0,93075.0,580138447.0,40958508.0,148167348.0,310448.0,148477796.0,-88758.0,-37452.0,0.2314593489658211,932.9427965496623,-126210.0,1
578405,010024,2015,F,01/01/2015,2015-12-31,30.0,66658.0,11281.0,870458527.0,93075.0,668600519.0,41945039.0,150387925.0,368282.0,150756207.0,-716032.0,419505.0,0.2318984784900614,1058.9859201448114,-296527.0,1
640600,010024,2016,F,01/01/2016,2016-12-31,30.0,71822.0,10954.0,999456297.0,88206.0,781530759.0,41027036.0,161823620.0,3087271.0,164910891.0,-47143.0,177331.0,0.21804408922544416,1885.2938270814811,130188.0,0
643157,010024,2017,F,01/01/2017,2017-12-31,30.0,73144.0,11851.0,1075052067.0,93805.0,863722812.0,33800611.0,168739117.0,2187545.0,170926662.0,74306.0,32857.0,0.19657583245221555,1616.5476376679233,107163.0,0
691734,010024,2018,F,01/01/2018,2018-12-31,30.0,74145.0,11493.0,1166902863.0,98550.0,923691401.0,36708987.0,177766271.0,2981174.0,180747445.0,393285.0,-3211.0,0.20842477099998336,1583.0978351122385,390074.0,0
705806,010024,2019,F,01/01/2019,2019-12-31,30.0,73048.0,11042.0,1279414712.0,98550.0,1032193164.0,35600668.0,192281658.0,3136672.0,195418330.0,588244.0,82354.0,0.19323019008710607,1565.3977768335676,670598.0,0
258112,010025,2010,F,07/01/2009,2010-06-30,74.0,7986.0,2571.0,82003976.0,30660.0,36963352.0,9303754.0,,,,,,0.5492492705475647,-410.3269824468554,0.0,0
523374,010025,2011,F,07/01/2010,2011-06-30,30.0,14560.0,2489.0,86086356.0,30660.0,37112102.0,9057984.0,35834275.0,697575.0,,-305642.0,-100100.0,0.5688968179812374,728.2527465818551,-405742.0,1
522088,010025,2012,F,07/01/2011,2012-06-30,30.0,14916.0,2636.0,90319122.0,30744.0,40880311.0,8191268.0,37411459.0,787330.0,,88018.0,238076.0,0.5473792249663365,803.5099518241484,326094.0,0
524043,010025,2013,F,07/01/2012,2013-06-30,30.0,15163.0,3096.0,90094361.0,30660.0,51484298.0,7865271.0,36322657.0,592368.0,36915025.0,327331.0,8439.0,0.42855138292173467,1534.1484822017692,335770.0,0
547987,010025,2014,F,07/01/2013,2014-01-31,30.0,7781.0,1575.0,45571533.0,18060.0,23516817.0,4041423.0,20859958.0,455755.0,21315713.0,-12820.0,-217407.0,0.48395817625885007,1614.00955134489,-230227.0,1
256528,010027,2010,F,07/01/2009,2010-06-30,20.0,1040.0,318.0,16713526.0,7300.0,5959375.0,1086327.0,,,,,,0.6434399898621033,-173.53466453674122,0.0,0
553032,010027,2011,F,07/01/2010,2011-06-30,30.0,1758.0,348.0,11996860.0,7300.0,5476787.0,1019704.0,9743511.0,322607.0,10066118.0,,22879.0,0.5434816276925796,1790.291661921896,22879.0,0
535445,010027,2012,F,07/01/2011,2012-06-30,30.0,714.0,174.0,13962755.0,7320.0,5024621.0,516498.0,9479297.0,685983.0,,-61899.0,12092.0,0.6401411469298144,906.8598241087956,-49807.0,1
521314,010027,2013,F,07/01/2012,2013-02-04,30.0,164.0,16.0,6325826.0,4380.0,2401970.0,141310.0,5499601.0,416447.0,,-13077.0,-2650.0,0.6202914844638471,836.8985284818248,-15727.0,1
254149,010029,2009,F,10/01/2008,2009-09-30,238.0,32173.0,12706.0,478296822.0,97090.0,260307856.0,49389878.0,,,,,,0.4557608496926203,-760.8157801500378,0.0,0
264165,010029,2010,F,10/01/2009,2010-09-30,238.0,30831.0,12825.0,482841376.0,97090.0,266613228.0,48403476.0,,,,,,0.4478243968884721,-730.5192653073544,0.0,0
6825,010029,2011,F,10/01/2010,2011-09-30,30.0,66053.0,12820.0,489145107.0,96360.0,268466837.0,50769258.0,197939042.0,3205805.0,,540629.0,71627.0,0.45115093014719654,1319.0822852266979,612256.0,0
521903,010029,2012,F,10/01/2011,2012-09-30,30.0,62347.0,12099.0,526526568.0,94428.0,297684435.0,49541222.0,205989038.0,3956746.0,,239311.0,135508.0,0.4346259940296118,1300.0427998917166,374819.0,0
540440,010029,2013,F,10/01/2012,2013-09-30,30.0,63237.0,13119.0,546198402.0,95630.0,317457532.0,47655158.0,203586754.0,6424153.0,210010907.0,-118712.0,176318.0,0.4187871461403506,3959.0213565200247,57606.0,0
553020,010029,2014,F,10/01/2013,2014-09-30,30.0,72603.0,13948.0,609964394.0,97090.0,354571167.0,48183478.0,229791702.0,5700099.0,235491801.0,-375895.0,188819.0,0.4187018611450294,6085.605942997909,-187076.0,1
572764,010029,2015,F,10/01/2014,2015-09-30,30.0,79137.0,14973.0,686816301.0,121180.0,397852075.0,50908208.0,253049206.0,8873337.0,261922543.0,-271658.0,209153.0,0.42073000535844884,4031.3283504929973,-62505.0,1
641729,010029,2016,F,10/01/2015,2016-09-30,30.0,76801.0,14487.0,694639682.0,115290.0,409488683.0,51613493.0,256118605.0,7960731.0,264079336.0,-405619.0,185356.0,0.41050202916567613,4292.050029292754,-220263.0,1
645460,010029,2017,F,10/01/2016,2017-09-30,30.0,77335.0,17826.0,737580204.0,139795.0,438935648.0,44342234.0,269421601.0,4055214.0,273476815.0,976399.0,48732.0,0.40489773773809146,2835.703705325602,1025131.0,0
691735,010029,2018,F,10/01/2017,2018-09-30,30.0,76479.0,17844.0,782507981.0,135780.0,463154841.0,43201962.0,293434377.0,4082825.0,297517202.0,1029741.0,227855.0,0.4081148662431342,3366.5608370604723,1257596.0,0
708694,010029,2019,F,10/01/2018,2019-09-30,30.0,78863.0,17270.0,851278854.0,109135.0,507959607.0,41265891.0,310178383.0,4933166.0,315111549.0,826784.0,-386516.0,0.4032982205382022,7032.966535593057,440268.0,0
247794,010032,2009,F,10/01/2008,2009-09-30,34.0,1951.0,170.0,20362248.0,12444.0,11674080.0,1502676.0,,,,,,0.42668019758918563,-143.20747164776517,0.0,0
301948,010032,2010,F,10/01/2009,2010-09-30,34.0,1925.0,303.0,20060336.0,12444.0,11448980.0,1671702.0,,,,,,0.4292727699077423,-158.9221408879171,0.0,0
5402,010032,2011,F,10/01/2010,2011-09-30,30.0,2479.0,415.0,20916860.0,12444.0,10746513.0,1819122.0,6993233.0,,,41817.0,-19470.0,0.48622723487177333,158.67319060752996,22347.0,0
515343,010032,2012,F,10/01/2011,2012-09-30,30.0,2365.0,343.0,21233489.0,12444.0,10578413.0,1842039.0,7200087.0,400202.0,,-11316.0,66286.0,0.5018052379427611,195.63705031042267,54970.0,0
540441,010032,2013,F,10/01/2012,2013-09-30,30.0,2633.0,283.0,19220420.0,12444.0,10824883.0,1911365.0,6700088.0,456519.0,7156607.0,42944.0,17909.0,0.43680299389919675,442.4309170848943,60853.0,0
551162,010032,2014,F,10/01/2013,2014-09-30,30.0,2268.0,227.0,22159743.0,12444.0,12107621.0,1195371.0,6128192.0,,6128192.0,87998.0,66088.0,0.4536208745742223,428.8896058566731,154086.0,0
572747,010032,2015,F,10/01/2014,2015-09-30,30.0,1535.0,114.0,22943183.0,12410.0,18259676.0,903761.0,5937293.0,652846.0,6590139.0,67615.0,26087.0,0.2041350147449027,164.30301093075096,93702.0,0
635947,010032,2016,F,10/01/2015,2016-09-30,30.0,1302.0,106.0,23871654.0,12444.0,18669873.0,615493.0,6408437.0,845654.0,7254091.0,90520.0,8035.0,0.21790618278900997,228.4984346462237,98555.0,0
626762,010032,2017,F,10/01/2016,2017-09-30,30.0,945.0,62.0,20124607.0,12410.0,15530764.0,526641.0,6974706.0,1023835.0,7998541.0,51605.0,-9343.0,0.2282699483274382,272.569741084151,42262.0,0
668715,010032,2018,F,11/14/2017,2018-06-30,30.0,1025.0,51.0,16607595.0,3435.0,12958446.0,396270.0,6727471.0,800084.0,7527555.0,2589.0,-35270.0,0.21972772096140347,1208.1970992212594,-32681.0,1
651150,010032,2019,F,07/01/2018,2019-01-08,30.0,653.0,26.0,17131766.0,2880.0,13646621.0,212676.0,6981238.0,776379.0,7757617.0,45278.0,38436.0,0.20343174194651037,1321.7849480591485,83714.0,0
248435,010033,2009,F,10/01/2008,2009-09-30,639.0,61206.0,71570.0,2904998941.0,360985.0,1867477329.0,180903180.0,,,,,,0.3571504269267821,-603.4551452903639,0.0,0
264161,010033,2010,F,10/01/2009,2010-09-30,653.0,63162.0,73035.0,3093034815.0,347845.0,2053231492.0,183758593.0,,,,,,0.33617575785353715,-645.4849534394397,0.0,0
5094,010033,2011,F,10/01/2010,2011-09-30,30.0,262553.0,77590.0,3752515945.0,362080.0,2517479586.0,187147430.0,905066189.0,,,20076209.0,1240563.0,0.3291222148291232,1112.5620051908913,21316772.0,0
514950,010033,2012,F,10/01/2011,2012-09-30,30.0,276544.0,80308.0,4143237576.0,364902.0,2787424168.0,202514746.0,957235344.0,,,2453658.0,1093750.0,0.3272352557945618,1253.156552314848,3547408.0,0
532128,010033,2013,F,10/01/2012,2013-09-30,30.0,291044.0,84439.0,4595650176.0,354415.0,3149189898.0,204928421.0,1019748818.0,,1019748818.0,17113310.0,948736.0,0.3147455142590906,6895.808986334751,18062046.0,0
551163,010033,2014,F,10/01/2013,2014-09-30,30.0,289337.0,80730.0,5175425934.0,361715.0,3658729855.0,211445501.0,1083475933.0,,1083475933.0,12209814.0,2116693.0,0.29305724752740714,5852.544258950768,14326507.0,0
581796,010033,2015,F,10/01/2014,2015-09-30,30.0,304948.0,83338.0,5779150096.0,371554.0,4384862096.0,204883158.0,1137429972.0,,1137429972.0,29887445.0,2285703.0,0.24126177324327447,5164.003032302437,32173148.0,0
635948,010033,2016,F,10/01/2015,2016-09-30,30.0,311787.0,85077.0,6017301910.0,385663.0,4518551123.0,230837269.0,1221201056.0,,1221201056.0,10149336.0,1168910.0,0.24907355645713314,5109.920831315355,11318246.0,0
621859,010033,2017,F,10/01/2016,2017-09-30,30.0,313586.0,82427.0,6462059141.0,386063.0,4931224550.0,232262918.0,1305417928.0,,1346917607.0,7529607.0,916724.0,0.23689578779730947,5464.688081275761,8446331.0,0
685214,010033,2018,F,10/01/2017,2018-09-30,30.0,317372.0,85476.0,6995013022.0,387532.0,5446627285.0,221607014.0,1376111839.0,,1412507730.0,18346286.0,820722.0,0.221355661830818,5639.534154651731,19167008.0,0
708695,010033,2019,F,10/01/2018,2019-09-30,30.0,334853.0,85691.0,7839365709.0,401256.0,6054082282.0,252058419.0,1524020834.0,,1561462880.0,15926555.0,96531.0,0.227733147459928,6785.965974813915,16023086.0,0
253041,010034,2009,F,10/01/2008,2009-09-30,32.0,3627.0,918.0,44977217.0,13505.0,21666544.0,4365686.0,,,,,,0.5182773536210566,-441.96051832354726,0.0,0
263651,010034,2010,F,10/01/2009,2010-09-30,32.0,3687.0,802.0,47342104.0,13505.0,23461336.0,4475895.0,,,,,,0.504429798895292,-455.88663678957016,0.0,0
536163,010034,2011,F,10/01/2010,2011-09-30,30.0,6190.0,729.0,46299182.0,13505.0,22551587.0,4298232.0,16339165.0,329600.0,,62109.0,,0.5129160813251517,581.195574071065,62109.0,0
514951,010034,2012,F,10/01/2011,2012-09-30,30.0,6326.0,689.0,49377812.0,13505.0,24643375.0,4454980.0,17128031.0,263979.0,,-44355.0,13765.0,0.5009220943204207,592.9881701687838,-30590.0,1
540442,010034,2013,F,10/01/2012,2013-09-30,30.0,5804.0,745.0,49096592.0,13505.0,24663149.0,3703569.0,17432122.0,208637.0,17640759.0,106887.0,-3015.0,0.49766067265931613,1799.0721958605075,103872.0,0
551504,010034,2014,F,10/01/2013,2014-09-30,30.0,5813.0,664.0,51674285.0,13505.0,26457394.0,3988277.0,17154678.0,190214.0,17344892.0,40345.0,-10832.0,0.48799690213420466,1682.2972084899504,29513.0,0
573075,010034,2015,F,10/01/2014,2015-09-30,30.0,5111.0,578.0,50541936.0,13505.0,25017386.0,2869662.0,16896473.0,274595.0,17171068.0,83683.0,-14855.0,0.5050172593309445,1724.2922804730244,68828.0,0
635949,010034,2016,F,10/01/2015,2016-09-30,30.0,6139.0,622.0,50839582.0,13505.0,26509380.0,3096926.0,15978117.0,327569.0,16305686.0,33239.0,-26290.0,0.47856809680299894,1698.3215085765148,6949.0,0
620726,010034,2017,F,10/01/2016,2017-09-30,30.0,6017.0,769.0,49073769.0,13505.0,26906174.0,2502170.0,15361414.0,359886.0,15721300.0,98381.0,11938.0,0.45171983835193097,1562.643721870249,110319.0,0
685603,010034,2018,F,10/01/2017,2018-09-30,30.0,4913.0,348.0,43540842.0,13505.0,22449374.0,2113588.0,14547408.0,453998.0,15001406.0,68777.0,16599.0,0.4844065257167053,1445.5272256344824,85376.0,0
705807,010034,2019,F,10/01/2018,2019-09-30,30.0,3969.0,349.0,36826631.0,13505.0,19112910.0,1519414.0,13482501.0,254835.0,13482501.0,226228.0,-2673.0,0.4810030274015562,1213.6545723969057,223555.0,0
257481,010035,2010,F,07/01/2009,2010-06-30,103.0,14230.0,4358.0,362820681.0,41975.0,269257205.0,22931691.0,,,,,,0.25787801219633344,-826.5161650747882,0.0,0
532764,010035,2011,F,07/01/2010,2011-06-30,30.0,26730.0,5013.0,359730252.0,41975.0,266915600.0,23006284.0,91247655.0,2153341.0,,85406.0,1434.0,0.2580118060240316,71.64812478867515,86840.0,0
10635,010035,2012,F,07/01/2011,2012-06-30,30.0,22780.0,4467.0,344201773.0,42090.0,254671015.0,21563006.0,89232384.0,2136957.0,,401864.0,-129857.0,0.2601112632850965,114.09573863473643,272007.0,0
525973,010035,2013,F,07/01/2012,2013-06-30,30.0,21304.0,3131.0,357334675.0,41975.0,267196799.0,25687639.0,87140110.0,2553848.0,89693958.0,103348.0,110565.0,0.2522505715405313,946.4014967086656,213913.0,0
543662,010035,2014,F,07/01/2013,2014-06-30,30.0,21682.0,3009.0,367717448.0,41975.0,273754951.0,23842429.0,89110669.0,2271434.0,91382103.0,-26025.0,31343.0,0.25552906861248537,1126.454360364678,5318.0,0
567423,010035,2015,F,07/01/2014,2015-06-30,30.0,24053.0,3187.0,400461365.0,41975.0,302272945.0,25786105.0,90335982.0,1895102.0,92231084.0,-196429.0,34029.0,0.24518824681127482,1084.8036254283472,-162400.0,1
590020,010035,2016,F,07/01/2015,2016-06-30,30.0,27014.0,3666.0,458047189.0,42090.0,348754516.0,26606643.0,95510496.0,1801974.0,97312470.0,-79334.0,-28119.0,0.2386057061906781,1315.4668513543613,-107453.0,1
635950,010035,2017,F,07/01/2016,2017-06-30,30.0,27219.0,3011.0,487924762.0,41975.0,375080311.0,29338262.0,94982620.0,1845957.0,96828577.0,-82962.0,30204.0,0.23127428609577305,1047.0085415213596,-52758.0,1
640427,010035,2018,F,07/01/2017,2018-06-30,30.0,29310.0,3721.0,506489353.0,45635.0,391177097.0,26326714.0,96788850.0,2012801.0,98801651.0,-159221.0,-49006.0,0.22766965448926224,1143.1278096341402,-208227.0,1
685061,010035,2019,F,07/01/2018,2019-06-30,30.0,26895.0,3648.0,535354444.0,52925.0,412055816.0,23762614.0,102938894.0,2484114.0,105423008.0,75391.0,-39499.0,0.23031214064228445,952.6616707974399,35892.0,0
254477,010036,2010,F,04/01/2009,2010-03-31,80.0,6802.0,2356.0,126640746.0,32120.0,86044625.0,9200964.0,,,,,,0.32056129075550455,-363.4159096295126,0.0,0
270761,010036,2011,F,04/01/2010,2011-03-31,80.0,6897.0,3007.0,131658971.0,32120.0,88216500.0,8699008.0,,,,,,0.32996210337995124,-344.8839551203267,0.0,0
8556,010036,2012,F,04/01/2011,2012-03-31,30.0,10739.0,2211.0,136057806.0,32208.0,94054200.0,8176806.0,25975939.0,450746.0,,-11048.0,6561.0,0.30871882499707515,-0.8566238871009089,-4487.0,1
530120,010036,2013,F,04/01/2012,2013-03-31,30.0,10410.0,2483.0,139614322.0,32120.0,106963941.0,8118055.0,26325345.0,509568.0,26834913.0,-5184.0,41855.0,0.23386125815946013,204.2025810022711,36671.0,0
560812,010036,2015,F,04/01/2014,2015-03-31,30.0,11721.0,2371.0,177741685.0,32120.0,141297185.0,7923610.0,29091375.0,343406.0,29434781.0,92527.0,-5059.0,0.20504194049921376,203.30012396778156,87468.0,0
581561,010036,2016,F,04/01/2015,2016-03-31,30.0,10310.0,2647.0,197743005.0,32208.0,162471748.0,7216801.0,28368585.0,467170.0,28835755.0,147900.0,32323.0,0.1783691766998281,140.19630823526825,180223.0,0
640335,010036,2017,F,04/01/2016,2017-03-31,30.0,10986.0,2413.0,248083466.0,32120.0,208590008.0,8039678.0,31688351.0,366470.0,32054821.0,,,0.15919423666871857,102.49869978682783,0.0,0
632313,010036,2018,F,04/01/2017,2018-03-31,30.0,11614.0,2392.0,267170418.0,32120.0,229515364.0,8015921.0,31854860.0,396232.0,32251092.0,-17875.0,-6834.0,0.14094020693563458,52.425151700008705,-24709.0,1
691736,010036,2019,F,04/01/2018,2019-03-31,30.0,10826.0,2443.0,274420331.0,30295.0,234285080.0,7891764.0,32560654.0,469770.0,33030424.0,139205.0,3917.0,0.1462546555998433,90.91081066688562,143122.0,0
288302,010038,2010,F,07/01/2009,2010-06-30,119.0,10581.0,2008.0,352681374.0,45625.0,297348600.0,13896722.0,,,,,,0.15689168206541015,-396.55067914621617,0.0,0
539997,010038,2011,F,07/01/2010,2011-06-30,30.0,16899.0,1941.0,410251386.0,45625.0,343614033.0,13447954.0,47987561.0,865236.0,48852797.0,208584.0,-1471.0,0.1624305371633772,84.32841736708356,207113.0,0
537017,010038,2012,F,07/01/2011,2012-06-30,30.0,15592.0,1748.0,433948426.0,45750.0,371431523.0,12515671.0,48908547.0,668543.0,49577090.0,-1163.0,649.0,0.14406528346297076,58.6578701584464,-514.0,1
549743,010038,2013,F,07/01/2012,2013-06-30,30.0,13620.0,1526.0,460029046.0,45625.0,414972403.0,10462899.0,48384687.0,1104383.0,49489070.0,44007.0,-6933.0,0.09794303944886129,-24.017470064211373,37074.0,0
543385,010038,2014,F,07/01/2013,2014-06-30,30.0,11430.0,1369.0,435975395.0,45625.0,396391899.0,8548241.0,49293425.0,1003756.0,50297181.0,120497.0,-66053.0,0.09079295862556647,17.108312531985806,54444.0,0
566824,010038,2015,F,07/01/2014,2015-06-30,30.0,10772.0,1230.0,447178214.0,45625.0,388702021.0,8390062.0,46041259.0,1160475.0,47201734.0,18950.0,-85571.0,0.1307670883090024,113.47099637425998,-66621.0,1
588793,010038,2016,F,07/01/2015,2016-06-30,30.0,10826.0,1329.0,460553655.0,45750.0,419465312.0,7818110.0,43465047.0,1047647.0,44512694.0,133629.0,57951.0,0.08921510567536373,3.5591397952771224,191580.0,0
635499,010038,2017,F,07/01/2016,2017-04-30,30.0,10185.0,1495.0,419110917.0,38000.0,384390989.0,6719363.0,36423202.0,836925.0,37260127.0,138315.0,-14674.0,0.08284186021334294,-19.628493081761277,123641.0,0
