provider_number,price_2011,price_2014,net_penalty,hrrp_penalty,vbp_penalty,any_penalty,net_penalty_1k,hrrp_penalty_1k,avg_mcare_dis,avg_beds,avg_mcaid_dis,avg_mcare_100,price_change
150006,3662.1727274474883,1783.142551333168,0.0,0.0,0.0,0.0,0.0,0.0,15532.0,77.0,1576.5,155.32,-1879.0301761143203
150007,1655.1256000627889,2128.663132680852,299038.0,299038.0,0.0,1.0,299.038,299.038,15612.0,68.0,843.0,156.12,473.5375326180631
150008,3264.657172792141,1928.0065537264281,488.0,0.0,488.0,1.0,0.488,0.0,22260.5,73.5,5892.5,222.605,-1336.6506190657128
150009,10314.913194641722,7314.837935385424,240887.0,0.0,240887.0,1.0,240.887,0.0,41019.5,82.5,5004.0,410.195,-3000.0752592562976
150010,1581.450048133764,1466.2011262095693,577108.0,274809.0,302299.0,1.0,577.108,274.809,17612.5,84.5,1548.5,176.125,-115.24892192419475
150012,3391.194411329987,3794.7466977517806,35535.0,0.0,35535.0,1.0,35.535,0.0,40220.5,121.0,10993.0,402.205,403.5522864217937
150015,2167.763364554672,1821.3303936145267,286839.0,286839.0,0.0,1.0,286.839,286.839,18557.0,77.0,4037.0,185.57,-346.4329709401454
150017,2667.8026277719005,2251.649463348567,0.0,0.0,0.0,0.0,0.0,0.0,66995.5,151.0,8011.5,669.955,-416.15316442333324
150018,2436.0627134848,2735.607336689154,79324.0,79324.0,0.0,1.0,79.324,79.324,36042.5,129.5,4583.0,360.425,299.54462320435414
150021,3872.386816817716,4573.899113256694,200163.0,0.0,200163.0,1.0,200.163,0.0,74546.5,205.5,9578.0,745.465,701.5122964389784
150022,2086.6672437957504,2647.702175620417,0.0,0.0,0.0,0.0,0.0,0.0,3737.0,41.0,472.5,37.37,561.0349318246667
150023,5143.672426737167,5729.397539054319,231254.0,0.0,231254.0,1.0,231.254,0.0,56643.5,139.0,6690.5,566.435,585.7251123171518
150024,7446.9502444083155,4746.838640993562,815794.0,0.0,815794.0,1.0,815.794,0.0,48942.0,111.5,21316.0,489.42,-2700.1116034147535
150026,5269.529633507013,4911.883343229132,76984.0,70465.0,6519.0,1.0,76.984,70.465,15550.5,70.5,1644.0,155.505,-357.64629027788123
150030,1496.4253799562325,1694.290420566858,33.0,0.0,33.0,1.0,0.033,0.0,10134.0,55.0,522.5,101.34,197.86504061062556
150034,7086.74476848489,5223.245947573448,116835.0,114565.0,2270.0,1.0,116.835,114.565,39423.5,94.0,4950.0,394.235,-1863.4988209114426
150035,1247.1837230663402,2088.1240488973935,49367.0,42054.0,7313.0,1.0,49.367,42.054,41814.5,124.5,5944.0,418.145,840.9403258310533
150037,2267.960666835457,3943.1199026896675,53737.0,0.0,53737.0,1.0,53.737,0.0,8537.0,40.5,430.5,85.37,1675.1592358542107
150038,1174.762333599581,1469.2905103894007,1.0,0.0,1.0,1.0,0.001,0.0,2383.0,38.5,350.5,23.83,294.52817678981955
150042,1838.2628420728365,1933.4065322194078,821114.0,457970.0,363144.0,1.0,821.114,457.97,20579.5,101.0,897.5,205.795,95.14369014657132
150044,4154.284942741586,4460.901142252999,513319.0,0.0,513319.0,1.0,513.319,0.0,45499.5,122.5,3766.0,454.995,306.61619951141347
150045,2782.0444669381222,2828.1863677320625,57363.0,0.0,57363.0,1.0,57.363,0.0,4136.5,35.5,342.0,41.365,46.141900793940295
150046,724.3345171198969,476.1663318980074,1989.0,0.0,1989.0,1.0,1.989,0.0,19333.0,93.0,2447.5,193.33,-248.16818522188947
150047,1777.5133063886756,1881.0167734341528,108435.0,108435.0,0.0,1.0,108.435,108.435,14697.5,60.5,3251.5,146.975,103.50346704547724
150048,3967.2043328543687,6032.042016996913,1066836.0,0.0,1066836.0,1.0,1066.836,0.0,31495.0,78.0,4531.5,314.95,2064.8376841425443
150051,6160.852378710305,4394.088156124624,366409.0,0.0,366409.0,1.0,366.409,0.0,39306.0,134.0,10957.0,393.06,-1766.7642225856807
150056,5360.956837492834,6288.719558941707,668023.0,0.0,668023.0,1.0,668.023,0.0,228681.5,609.0,47552.0,2286.815,927.762721448873
150057,2195.851530330402,1654.7308905289528,55159.0,0.0,55159.0,1.0,55.159,0.0,8197.5,48.5,372.5,81.975,-541.1206398014492
150058,2234.4491800210103,4091.295335666449,645675.0,645675.0,0.0,1.0,645.675,645.675,59303.0,168.0,8018.5,593.03,1856.8461556454386
150059,3300.2184909820658,3572.2703392959343,10313.0,0.0,10313.0,1.0,10.313,0.0,14596.0,60.0,1330.5,145.96,272.0518483138685
150061,3362.5862521518548,3975.5814338335035,133259.0,133259.0,0.0,1.0,133.259,133.259,4618.0,33.5,1342.0,46.18,612.9951816816488
150064,1972.3910370309213,1970.2142630875298,110157.0,0.0,110157.0,1.0,110.157,0.0,5299.5,38.5,591.0,52.995,-2.1767739433914812
150065,2647.1535164956567,3349.671712920329,47606.0,47606.0,0.0,1.0,47.606,47.606,11676.5,61.5,903.5,116.765,702.5181964246722
150069,2304.1111474619906,1683.100225170072,48435.0,48435.0,0.0,1.0,48.435,48.435,10233.5,51.5,989.0,102.335,-621.0109222919186
150072,888.0692533309094,988.0562994277172,6618.0,6618.0,0.0,1.0,6.618,6.618,5143.5,53.5,807.0,51.435,99.98704609680783
150074,5277.909450577961,5744.183318976985,166325.0,0.0,166325.0,1.0,166.325,0.0,41915.5,126.5,7529.0,419.155,466.27386839902374
150075,811.5528373610338,733.9911194167187,0.0,0.0,0.0,0.0,0.0,0.0,7003.0,43.5,547.0,70.03,-77.56171794431509
150076,2278.098003137593,1819.524608498508,70287.0,8778.0,61509.0,1.0,70.287,8.778,5912.5,34.0,1528.0,59.125,-458.5733946390849
150082,2599.5635749155067,3559.3892684813472,280205.0,0.0,280205.0,1.0,280.205,0.0,89604.0,239.0,11412.0,896.04,959.8256935658405
150084,5205.278534987452,5466.826092121255,1642565.0,1642565.0,0.0,1.0,1642.565,1642.565,114792.0,275.5,25260.0,1147.92,261.5475571338029
150086,3699.27565135407,3407.087092058252,88667.0,88667.0,0.0,1.0,88.667,88.667,13381.0,50.0,2158.5,133.81,-292.18855929581787
150088,1440.5447407238173,1381.8625594246635,179911.0,81284.0,98627.0,1.0,179.911,81.284,25244.5,137.0,6033.0,252.445,-58.682181299153854
150090,2500.7835205522815,2553.0906347046375,23695.0,0.0,23695.0,1.0,23.695,0.0,23851.5,78.0,2258.5,238.515,52.30711415235601
150091,3619.8862440913585,3434.173266087092,94068.0,49662.0,44406.0,1.0,94.068,49.662,4078.5,33.0,328.0,40.785,-185.71297800426646
150097,2954.0886876472955,4521.073546270969,34690.0,0.0,34690.0,1.0,34.69,0.0,7465.5,41.5,739.5,74.655,1566.9848586236735
150100,2221.74704561081,2047.148037407922,373729.0,0.0,373729.0,1.0,373.729,0.0,57032.0,157.0,5061.0,570.32,-174.59900820288794
150101,3116.2691325501114,5021.283287030221,142681.0,94772.0,47909.0,1.0,142.681,94.772,3268.0,35.0,235.5,32.68,1905.0141544801095
150102,724.1262521651686,664.0401253060027,237221.0,169348.0,67873.0,1.0,237.221,169.348,1712.5,39.5,117.0,17.125,-60.086126859165915
150104,1927.1600263377613,2092.5354142569745,0.0,0.0,0.0,0.0,0.0,0.0,5697.0,49.0,542.5,56.97,165.37538791921315
150109,4097.698223710843,4330.37513120062,0.0,0.0,0.0,0.0,0.0,0.0,22592.5,93.0,4278.0,225.925,232.67690748977657
150112,4810.178591333459,7703.341262395134,258504.0,258504.0,0.0,1.0,258.504,258.504,25075.0,88.5,6649.0,250.75,2893.1626710616756
150113,1854.0584224057625,2183.62006436606,62743.0,62743.0,0.0,1.0,62.743,62.743,18508.5,85.5,1727.0,185.085,329.5616419602975
150115,4232.9853301757885,4515.814917576317,0.0,0.0,0.0,0.0,0.0,0.0,15621.5,57.5,2294.5,156.215,282.8295874005289
150125,4301.9388270619565,3137.7366096671003,268418.0,0.0,268418.0,1.0,268.418,0.0,76951.0,164.5,3711.0,769.51,-1164.2022173948562
150126,2288.065033191779,2672.837411292914,93323.0,0.0,93323.0,1.0,93.323,0.0,38454.5,120.0,4657.5,384.545,384.772378101135
150128,3745.9300625675705,3438.321146914019,73578.0,60266.0,13312.0,1.0,73.578,60.266,22149.0,63.0,2189.0,221.49,-307.6089156535513
150129,2013.6770676412948,4650.3761606318985,84428.0,0.0,84428.0,1.0,84.428,0.0,5438.0,34.0,354.5,54.38,2636.6990929906037
150146,4095.0426560194833,4345.259479189615,924263.0,0.0,924263.0,1.0,924.263,0.0,4437.0,30.5,455.0,44.37,250.2168231701321
150149,5871.193049615188,11133.528764616662,0.0,0.0,0.0,0.0,0.0,0.0,10117.5,40.0,2507.0,101.175,5262.335715001474
150153,2294.1458818012466,1346.7215384510116,1717.0,0.0,1717.0,1.0,1.717,0.0,15762.0,68.5,633.0,157.62,-947.424343350235
150154,5902.97712865946,3558.8025155316254,36548.0,0.0,36548.0,1.0,36.548,0.0,10262.5,35.0,510.5,102.625,-2344.174613127834
150157,3160.64667419345,2027.6977962512663,655.0,0.0,655.0,1.0,0.655,0.0,12517.5,61.5,1460.0,125.175,-1132.9488779421838
150158,4543.26621982309,3570.0410440494743,14644.0,14644.0,0.0,1.0,14.644,14.644,21178.5,64.0,1372.0,211.785,-973.2251757736158
150160,8950.251505885168,10119.001866222161,0.0,0.0,0.0,0.0,0.0,0.0,4161.0,36.0,90.0,41.61,1168.7503603369933
150161,2047.12296867889,4965.987074392236,0.0,0.0,0.0,0.0,0.0,0.0,22183.5,80.0,1884.0,221.835,2918.8641057133455
150162,4600.70244546083,4257.6078748465125,758172.0,758172.0,0.0,1.0,758.172,758.172,30494.0,62.0,7325.0,304.94,-343.0945706143175
150163,300.3599533104786,257.0268606162342,0.0,0.0,0.0,0.0,0.0,0.0,2642.0,47.0,324.5,26.42,-43.333092694244385
150164,2771.928901693406,2235.3898346258834,19780.0,19780.0,0.0,1.0,19.78,19.78,3704.5,27.0,248.0,37.045,-536.5390670675224
150165,2765.278812354499,1425.6636680134907,16991.0,16991.0,0.0,1.0,16.991,16.991,2869.0,26.5,58.0,28.69,-1339.6151443410085
150166,1221.3186385479635,2651.0071769406973,0.0,0.0,0.0,0.0,0.0,0.0,1730.5,24.0,,17.305,1429.6885383927338
150167,3302.8542430623374,5691.766136797249,0.0,0.0,0.0,0.0,0.0,0.0,2827.5,33.0,59.5,28.275,2388.9118937349112
150168,2452.442877740943,2082.139398981218,0.0,0.0,0.0,0.0,0.0,0.0,3822.5,34.5,106.5,38.225,-370.30347875972484
150169,4932.151110276849,5033.92763231762,119401.0,119401.0,0.0,1.0,119.401,119.401,43693.0,135.0,3794.0,436.93,101.77652204077094
150172,449.77468286305617,2143.642554471079,0.0,0.0,0.0,0.0,0.0,0.0,374.5,21.0,23.5,3.745,1693.867871608023
150173,2056.0373261261666,3462.2532533074364,317074.0,226686.0,90388.0,1.0,317.074,226.686,26217.0,78.0,1057.0,262.17,1406.2159271812698
150175,6050.588013221894,6326.335403510156,14382.0,14382.0,0.0,1.0,14.382,14.382,3895.5,27.0,131.0,38.955,275.74739028826207
150176,891.6170774480918,631.6164650652373,23587.0,23587.0,0.0,1.0,23.587,23.587,5379.0,32.0,253.5,53.79,-260.00061238285446
150177,1086.6621746608866,1288.8902590519072,78704.0,78704.0,0.0,1.0,78.704,78.704,3750.0,30.0,53.0,37.5,202.2280843910205
160001,593.4842214438065,3247.4309771553103,207104.0,207104.0,0.0,1.0,207.104,207.104,7964.5,58.5,1989.5,79.645,2653.946755711504
160005,1125.0718148599374,3297.5788227256867,0.0,0.0,0.0,0.0,0.0,0.0,7634.0,41.5,1051.5,76.34,2172.507007865749
160008,673.1666606359393,879.4866734616198,199616.0,28551.0,171065.0,1.0,199.616,28.551,6459.0,36.0,1407.5,64.59,206.32001282568058
160013,2023.063424067182,1339.3038737888908,140361.0,140361.0,0.0,1.0,140.361,140.361,4040.0,40.0,1098.0,40.4,-683.7595502782913
160016,1829.0208009290507,1550.786782581384,0.0,0.0,0.0,0.0,0.0,0.0,14565.0,46.5,2774.5,145.65,-278.23401834766673
160024,769.7153954506242,256.4664340435436,393087.0,393087.0,0.0,1.0,393.087,393.087,19346.0,76.5,6421.0,193.46,-513.2489614070806
160028,725.3738734000596,992.93810277575,282345.0,281605.0,740.0,1.0,282.345,281.605,19584.0,117.0,7162.5,195.84,267.5642293756905
160029,376.0211182310452,308.1245526084629,10020.0,10020.0,0.0,1.0,10.02,10.02,25183.0,115.0,1875.5,251.83,-67.89656562258227
160030,4385.163258562732,3423.863207862066,9810.0,9810.0,0.0,1.0,9.81,9.81,26247.5,82.5,2809.5,262.475,-961.3000507006664
160032,1967.4266696357658,1984.444141890321,42524.0,0.0,42524.0,1.0,42.524,0.0,5256.0,37.0,755.0,52.56,17.01747225455506
160033,4233.487650425941,4170.399198427802,270101.0,135654.0,134447.0,1.0,270.101,135.654,50592.5,148.5,11465.0,505.925,-63.088451998139135
160040,2054.9063886172194,2001.583763087681,0.0,0.0,0.0,0.0,0.0,0.0,3142.0,32.5,140.5,31.42,-53.3226255295383
160045,2701.4905997314104,5532.034335879498,0.0,0.0,0.0,0.0,0.0,0.0,40185.0,145.0,15151.0,401.85,2830.5437361480876
160047,1987.9297957308013,2043.58424058901,446156.0,425060.0,21096.0,1.0,446.156,425.06,17661.5,78.5,3418.5,176.615,55.65444485820876
160057,1624.0268239882482,3910.484312834977,97764.0,97763.0,1.0,1.0,97.764,97.763,20303.5,78.0,3757.0,203.035,2286.4574888467287
160058,9341.328786912685,9484.916447723721,971996.0,971996.0,0.0,1.0,971.996,971.996,109254.0,244.0,62728.0,1092.54,143.58766081103568
160064,1086.0934882314118,952.8649826943918,921897.0,844964.0,76933.0,1.0,921.897,844.964,34247.5,111.5,7670.5,342.475,-133.22850553702006
160067,2626.878741417309,2969.592029043448,1255055.0,1255055.0,0.0,1.0,1255.055,1255.055,22444.0,113.0,5351.5,224.44,342.71328762613894
160069,1362.9399517077509,1388.829246653796,5864.0,5864.0,0.0,1.0,5.864,5.864,20456.0,93.0,2132.0,204.56,25.889294946045084
160079,3230.6360932739126,2772.3575649005506,0.0,0.0,0.0,0.0,0.0,0.0,28159.5,107.5,2852.5,281.595,-458.27852837336195
160080,1520.444022217791,1099.7259091411263,484889.0,0.0,484889.0,1.0,484.889,0.0,15040.5,76.0,3238.5,150.405,-420.7181130766646
160082,836.8730651514209,2995.2369160436406,549380.0,549380.0,0.0,1.0,549.38,549.38,83558.5,189.5,23056.0,835.585,2158.3638508922195
160083,1013.0642023461089,3258.4320928713737,0.0,0.0,0.0,0.0,0.0,0.0,106868.5,268.5,35875.5,1068.685,2245.3678905252646
160089,933.0163213696482,394.39095324500244,3935.0,0.0,3935.0,1.0,3.935,0.0,10621.5,51.5,2879.0,106.215,-538.6253681246458
160101,1918.1153978422299,2963.4458620888713,28391.0,28391.0,0.0,1.0,28.391,28.391,8705.5,44.5,7802.0,87.055,1045.3304642466414
160104,2555.9343320084,1768.894276222724,0.0,0.0,0.0,0.0,0.0,0.0,7541.0,39.5,1749.0,75.41,-787.0400557856758
160110,626.919465722128,2718.7051481812427,122120.0,122120.0,0.0,1.0,122.12,122.12,31711.5,97.5,8282.5,317.115,2091.7856824591145
160112,3117.310604473224,2723.1386891953625,0.0,0.0,0.0,0.0,0.0,0.0,8243.0,47.0,623.5,82.43,-394.17191527786144
160117,2681.060472049338,3342.9174529762713,0.0,0.0,0.0,0.0,0.0,0.0,12988.5,58.0,2092.5,129.885,661.8569809269334
160122,1059.2991237202405,2088.9822550035087,511118.0,8235.0,502883.0,1.0,511.118,8.235,7290.5,38.0,975.0,72.905,1029.6831312832683
160124,2089.876216560204,2214.972404184504,97024.0,0.0,97024.0,1.0,97.024,0.0,3679.5,35.5,359.5,36.795,125.0961876243
160146,680.28434227179,2584.9833517423654,296350.0,281335.0,15015.0,1.0,296.35,281.335,23903.5,78.0,11375.0,239.035,1904.6990094705752
160147,2433.82433366231,2029.4619745247978,188144.0,0.0,188144.0,1.0,188.144,0.0,4322.0,37.0,582.5,43.22,-404.36235913751216
160153,2226.7760856646723,1555.1541367094637,288753.0,274455.0,14298.0,1.0,288.753,274.455,34029.5,105.5,5643.0,340.295,-671.6219489552086
170006,789.766117089198,1641.5285873227929,275039.0,126798.0,148241.0,1.0,275.039,126.798,13564.5,60.0,2993.5,135.645,851.7624702335949
170009,425.2309618402563,256.4664340435436,1.0,0.0,1.0,1.0,0.001,0.0,4943.5,39.5,480.0,49.435,-168.76452779671274
170010,264.2201281778996,869.136466482378,11965.0,11965.0,0.0,1.0,11.965,11.965,3452.5,39.5,846.5,34.525,604.9163383044784
170012,501.27609195139127,1930.936606298672,0.0,0.0,0.0,0.0,0.0,0.0,23900.0,90.5,2481.0,239.0,1429.6605143472807
170013,3099.0990413333943,701.6003272131434,54693.0,0.0,54693.0,1.0,54.693,0.0,20477.0,63.5,1191.5,204.77,-2397.498714120251
170014,1630.3782930568161,1565.408423246249,140339.0,140339.0,0.0,1.0,140.339,140.339,4046.5,36.0,533.0,40.465,-64.96986981056716
170016,521.2441920637804,265.44843799918095,86068.0,86068.0,0.0,1.0,86.068,86.068,29991.5,130.5,3403.5,299.915,-255.7957540645994
170017,765.5424154142627,828.715380140534,16132.0,0.0,16132.0,1.0,16.132,0.0,5638.0,39.0,526.5,56.38,63.17296472627129
170020,431.426415688732,290.0665933379765,3525.0,0.0,3525.0,1.0,3.525,0.0,25390.0,96.0,2037.5,253.9,-141.3598223507555
170023,2843.9136753994203,2504.108415685202,7726.0,7726.0,0.0,1.0,7.726,7.726,9523.5,49.5,2442.0,95.235,-339.8052597142182
170027,549.0536311652139,673.9679928264943,92096.0,92096.0,0.0,1.0,92.096,92.096,4812.0,35.5,382.0,48.12,124.9143616612804
170039,305.1636883497165,312.9666204734741,821.0,0.0,821.0,1.0,0.821,0.0,1182.5,34.0,236.5,11.825,7.802932123757614
170040,5899.352228604444,5013.762652342032,0.0,0.0,0.0,0.0,0.0,0.0,94486.5,201.0,25696.0,944.865,-885.5895762624114
170049,582.2201372502655,1744.8292353728632,48140.0,0.0,48140.0,1.0,48.14,0.0,30223.5,109.5,3350.0,302.235,1162.6090981225977
170058,467.9710721161961,1413.9689457606553,3488.0,3488.0,0.0,1.0,3.488,3.488,5129.0,31.5,864.0,51.29,945.9978736444591
170068,542.1815222072307,1326.7746653621116,149436.0,55445.0,93991.0,1.0,149.436,55.445,4734.5,45.0,1245.5,47.345,784.5931431548809
170074,893.1081414868886,2069.098814735657,49546.0,0.0,49546.0,1.0,49.546,0.0,4944.5,36.5,613.5,49.445,1175.9906732487684
170075,572.734656932028,676.0649792628959,0.0,0.0,0.0,0.0,0.0,0.0,1490.0,25.5,38.5,14.9,103.33032233086794
170086,2395.1457643557674,2563.898460569848,0.0,0.0,0.0,0.0,0.0,0.0,62755.5,170.0,13009.5,627.555,168.75269621408052
170094,1030.8986930328176,1040.8837521207026,82704.0,55281.0,27423.0,1.0,82.704,55.281,2892.5,33.0,278.5,28.925,9.98505908788502
170103,581.5001842018077,489.13872911555023,0.0,0.0,0.0,0.0,0.0,0.0,9989.0,53.0,587.5,99.89,-92.36145508625742
170104,1937.918987629445,2263.099304612089,47586.0,47586.0,0.0,1.0,47.586,47.586,53814.5,157.5,3147.0,538.145,325.18031698264394
170105,766.2254707146823,618.3205326805587,977.0,0.0,977.0,1.0,0.977,0.0,4181.0,30.0,496.0,41.81,-147.90493803412357
170109,1003.8707014937912,1732.434084170068,505.0,0.0,505.0,1.0,0.505,0.0,1108.5,24.0,98.0,11.085,728.5633826762768
170110,2354.8849583303922,2388.9146547470646,10191.0,0.0,10191.0,1.0,10.191,0.0,1480.0,37.5,164.0,14.8,34.02969641667232
170120,1959.3082662623501,2291.703722381619,0.0,0.0,0.0,0.0,0.0,0.0,6623.0,39.5,1462.0,66.23,332.39545611926906
170133,298.5530080008586,325.5092806096969,21246.0,0.0,21246.0,1.0,21.246,0.0,5422.5,46.0,1607.0,54.225,26.956272608838276
170137,1133.9218169014337,2520.682588016151,489.0,0.0,489.0,1.0,0.489,0.0,14164.0,71.0,2466.0,141.64,1386.7607711147173
170142,2407.039572392518,2166.6040546904205,37972.0,12350.0,25622.0,1.0,37.972,12.35,14044.5,59.0,1528.5,140.445,-240.4355177020975
170145,1152.8213320314835,1225.6662481697176,0.0,0.0,0.0,0.0,0.0,0.0,7527.5,46.0,1007.5,75.275,72.84491613823411
170150,539.5449099450655,516.9520092058418,13002.0,0.0,13002.0,1.0,13.002,0.0,3646.0,29.5,467.0,36.46,-22.592900739223637
170166,711.5123635741642,448.09176240764316,3444.0,3444.0,0.0,1.0,3.444,3.444,3657.0,28.0,94.0,36.57,-263.420601166521
170176,390.96822590472635,879.7929961646806,9608.0,9608.0,0.0,1.0,9.608,9.608,31169.5,99.0,9712.5,311.695,488.8247702599543
170182,2057.6852304608265,1821.1754603544537,0.0,0.0,0.0,0.0,0.0,0.0,20404.5,80.0,421.5,204.045,-236.5097701063728
170183,3283.3513479497483,2223.1343825584445,0.0,0.0,0.0,0.0,0.0,0.0,3120.5,27.0,21.0,31.205,-1060.2169653913038
170185,2300.9241317798896,486.21367167157666,47926.0,47926.0,0.0,1.0,47.926,47.926,12471.0,57.0,514.5,124.71,-1814.7104601083129
170187,2219.5268294510756,2312.220172958819,80.0,0.0,80.0,1.0,0.08,0.0,1152.0,22.5,18.0,11.52,92.69334350774352
170188,3380.665055944978,2736.835824670698,183.0,1.0,182.0,1.0,0.183,0.001,1405.0,19.5,,14.05,-643.8292312742801
170190,854.698286616072,745.3097029451659,0.0,0.0,0.0,0.0,0.0,0.0,365.5,21.5,6.0,3.655,-109.38858367090609
170191,818.0497163098942,1171.4115932485543,60738.0,60738.0,0.0,1.0,60.738,60.738,4386.5,29.5,167.0,43.865,353.3618769386601
170194,299.64365094437846,856.2603430722933,54516.0,39762.0,14754.0,1.0,54.516,39.762,377.0,20.0,32.0,3.77,556.6166921279148
170197,1678.4949862999333,1668.1344310502677,0.0,0.0,0.0,0.0,0.0,0.0,8406.5,39.0,138.5,84.065,-10.360555249665595
170198,1058.002826815486,896.2858144183343,0.0,0.0,0.0,0.0,0.0,0.0,357.5,20.0,11.0,3.575,-161.71701239715173
170200,911.5360522080346,1375.7223150112563,35217.0,29717.0,5500.0,1.0,35.217,29.717,4855.0,30.0,107.0,48.55,464.1862628032218
180001,1832.4971617128174,2162.5888810453207,0.0,0.0,0.0,0.0,0.0,0.0,23991.0,95.0,3419.5,239.91,330.0917193325033
180002,713.5167292258418,528.4599101150238,0.0,0.0,0.0,0.0,0.0,0.0,10140.0,53.0,3736.5,101.4,-185.05681911081797
180004,696.9647547475616,1572.7341804530122,169753.0,0.0,169753.0,1.0,169.753,0.0,6661.0,56.5,1852.5,66.61,875.7694257054505
180005,1416.8045120884235,1033.7315149637084,41953.0,0.0,41953.0,1.0,41.953,0.0,17416.5,72.5,7271.5,174.165,-383.07299712471513
180009,2486.801455119534,1693.7841973151337,581661.0,581661.0,0.0,1.0,581.661,581.661,72230.0,201.5,21903.5,722.3,-793.0172578044001
180010,5438.465522562402,3694.784499592561,0.0,0.0,0.0,0.0,0.0,0.0,70376.0,142.0,7225.5,703.76,-1743.6810229698408
180011,771.4309776293213,2371.155129621391,80897.0,0.0,80897.0,1.0,80.897,0.0,23692.5,53.5,6629.5,236.925,1599.72415199207
180012,1910.4641492099017,1737.8998854201457,0.0,0.0,0.0,0.0,0.0,0.0,41850.0,140.0,1478.0,418.5,-172.56426378975607
180016,1108.4565130651,1641.3199390656487,186.0,186.0,0.0,1.0,0.186,0.186,6643.5,47.0,207.0,66.435,532.8634260005488
180017,2935.697483981226,3010.1457967817632,0.0,0.0,0.0,0.0,0.0,0.0,17595.5,88.0,5135.5,175.955,74.44831280053722
180018,9624.778451185128,3250.5600489603253,88377.0,88377.0,0.0,1.0,88.377,88.377,11489.0,55.5,3614.0,114.89,-6374.218402224802
180019,727.4873552022034,461.4446841149164,175740.0,175740.0,0.0,1.0,175.74,175.74,7053.5,62.5,1943.5,70.535,-266.042671087287
